,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,totalCharitableDonation,charitableDonationPercentage,philanthropyScore,impactInvestor,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,investments,notableDeal,valueCreated,qas,embargo,parentListUri
1368,Billionaires,2018,3,william-lauder,,1339,billionaires,1800.0,Fashion & Retail,0,428.0,"{'name': 'William Lauder', 'uri': 'william-lauder', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b03a818444200084e744c/416x416.jpg?background=000000&cropX1=336&cropX2=3503&cropY1=194&cropY2=3363'}",True,William Lauder,57.0,United States,New York,New York,Estee Lauder,['Fashion & Retail'],United States,,1556308990262,21,0.0,0.0,0.0,faris/5/2018/197152,1369,False,700.0,63.636363636363654,False,U,M,-306892800000.0,225.0,Lauder,William,The World's Billionaires,,,1520294400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/5d8b03a818444200084e744c/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5d8b03a818444200084e744c/416x416.jpg?background=000000&cropX1=336&cropX2=3503&cropY1=194&cropY2=3363,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""William Lauder is chairman of cosmetics giant Estee Lauder, a position he's held since 2009."", ""A member of the family's third-generation, he was Estee Lauder's CEO from 2004 to 2009."", ""He's a grandson of Estee Lauder and eldest son of Leonard Lauder, who ran the publicly traded cosmetics firm as CEO and chairman for 17 years. "", ""He lives in a Park Avenue coop, and has homes in New York's Westchester County and in Aspen, Colorado.""]","[""Lauder graduated from the University of Pennsylvania and now sits on the institution's board. He started lecturing Penn MBA students in 2012."", 'He joined the company in 1986 as regional marketing director of Clinique USA. He created the Origins brand in 1990.']",False,,,,,,,,,,,,,,
1369,Billionaires,2018,3,li-zongsong,,1339,billionaires,1800.0,Healthcare,0,162.0,"{'name': 'Li Zongsong & family', 'uri': 'li-zongsong', 'imageExists': False}",True,Li Zongsong & family,50.0,China,,Xian,pharmaceuticals,['Healthcare'],China,,1540334425539,13,0.0,0.0,0.0,faris/5/2018/198677,1370,False,300.0,20.0,True,U,M,-81633600000.0,99.0,Li,Zongsong,The World's Billionaires,,,1520312400000,False,False,,1376.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Li Zongsong chairs Shenzhen-listed  JiangSu Bicon Pharmaceutical, a maker of pharmaceuticals to treat cardiovascular disease.', 'Li founded Bicon in Shanyang County in Shannxi Province in China in 1997 with his wife.']",,False,,,,,,,,,,,,,,
1370,Billionaires,2018,3,willy-michel,,1339,billionaires,1800.0,Healthcare,0,31.0,"{'name': 'Willy Michel', 'uri': 'willy-michel', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c723cfa4bbe6f51818aba88/416x416.jpg?background=000000&cropX1=42&cropX2=3300&cropY1=431&cropY2=3688'}",True,Willy Michel,71.0,Switzerland,,Burgdorf,medical devices,['Healthcare'],Switzerland,,1556309212462,23,0.0,0.0,0.0,faris/5/2018/196325,1371,True,-200.0,-10.0,True,D,M,-725846400000.0,202.0,Michel,Willy,The World's Billionaires,,,1520294400000,False,False,,1030.0,http://specials-images.forbesimg.com/imageserve/5c723cfa4bbe6f51818aba88/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c723cfa4bbe6f51818aba88/416x416.jpg?background=000000&cropX1=42&cropX2=3300&cropY1=431&cropY2=3688,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Willy Michel is the founder of Ypsomed Selfcare Solutions, a Swiss pharma company that develops self-injection and diagnostic systems. ', 'Ypsomed was started in 2003 out of Disetronic Holding, which Michel founded in 1984 with his brother and sold to Roche for $1.2 billion.  ', 'As part of the sale agreement, Michel got the injection business back from Roche for $310 million, forming what is known as Ypsomed today.', 'Michel and his three children together own a 75% stake in the company.']","['Michel founded an art museum with his collection of Franz Gertsch portraits.', 'Michel reportedly owns a yacht called the Vive La Vie that features rotating beds, a disco dance floor and floating glass staircase.']",False,,,,,,,,,,,,,,
1371,Billionaires,2018,3,masahiro-noda,,1339,billionaires,1800.0,Technology,0,20.0,"{'name': 'Masahiro Noda', 'uri': 'masahiro-noda', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76e18b10380d0006fbb8d3/416x416.jpg?background=000000&cropX1=206&cropX2=797&cropY1=58&cropY2=648'}",True,Masahiro Noda,79.0,Japan,,Tokyo,software,['Technology'],Japan,,1554477529751,33,0.0,0.0,0.0,faris/5/2018/4728,1372,True,700.0,63.636363636363654,True,U,M,-989524800000.0,68.0,Noda,Masahiro,The World's Billionaires,,,1520312400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/5e76e18b10380d0006fbb8d3/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76e18b10380d0006fbb8d3/416x416.jpg?background=000000&cropX1=206&cropX2=797&cropY1=58&cropY2=648,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Masahiro Noda is chairman and CEO of publicly-traded computer-system integrator and custom software maker Obic.', 'Obic is known for its accounting software and its television ads featuring a Kabuki actor.', ""Noda launched the business with his wife's savings in 1968. ""]",,False,,,,,,,,,,,,,,
1372,Billionaires,2018,3,gregorio-perez-companc,,1339,billionaires,1800.0,Energy,0,3.0,"{'name': 'Gregorio Perez Companc', 'uri': 'gregorio-perez-companc', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Gregorio Perez Companc,82.0,Argentina,,Buenos Aires,oil & gas,['Energy'],Argentina,,1556309115441,24,0.0,0.0,0.0,faris/5/2018/4768,1373,True,300.0,20.0,True,U,M,-1084320000000.0,133.0,Perez Companc,Gregorio,The World's Billionaires,,,1520294400000,False,False,,1376.0,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Gregorio Perez Companc built energy conglomerate Perez Companc and sold it to Brazilian energy giant Petrobas for $1 billion in 2002.', 'In December 2009, he stepped down from active involvement in business, and gave his 75% stake in food giant Molinos Rio de la Plata to his children. ', 'He founded Pérez Companc foundation after Margarita, his eldest daughter, died in a car accident in the 1980s.']","[""At his wife's urging, he launched ice cream parlor chain Munchi's "", 'Perez Companc also established the Bioparque Temaiken, a nature and wildlife preserve outside of Buenos Aires']",False,,,,,,,,,,,,,,
1373,Billionaires,2018,3,linda-pritzker,,1339,billionaires,1800.0,Service,0,428.0,"{'name': 'Linda Pritzker', 'uri': 'linda-pritzker', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/28dbf303ade0c2929ed7f04b8da8d7f4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744'}",True,Linda Pritzker,64.0,United States,Montana,Missoula,"hotels, investments",['Service'],United States,,1556308995555,19,0.0,0.0,0.0,faris/5/2018/7542,1374,True,0.0,0.0,False,E,F,-514339200000.0,225.0,Pritzker,Linda,The World's Billionaires,,,1520294400000,False,False,1.0,1161.0,http://specials-images.forbesimg.com/imageserve/28dbf303ade0c2929ed7f04b8da8d7f4/280x425.jpg?fit=scale&background=000000,West,"Missoula, MT",//specials-images.forbesimg.com/imageserve/28dbf303ade0c2929ed7f04b8da8d7f4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Hyatt hotel heiress Linda Pritzker has steered clear of working in her family's enterprises, devoting herself to Tibetan Buddhist practices."", 'Pritzker is building a spiritual retreat center in Montana dedicated to Tibetan Buddhist practice.', 'Her father, Robert, with brother Jay Pritzker, built up manufacturing business Marmon Holdings and sold it to Berkshire Hathaway beginning in 2008.', 'The Pritzker family also built the Hyatt hotel empire. ', 'Pritzker also goes by Lama Tsomo in her teaching and professional capacities.']","[""Pritzker published a Westerner's guide to Tibetan Buddhist meditation that included an introductory letter from H.H. Dalai Lama. "", 'Pritzker was one of the first American women to be ordained as a Lama in Tibetan Buddhist tradition. \r\n']",False,,,,,,,,,,,,,,
1374,Billionaires,2018,3,qin-hui,,1339,billionaires,1800.0,Media & Entertainment,0,162.0,"{'name': 'Qin Hui', 'uri': 'qin-hui', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8dfa0f31358e4955adffe1/416x416.jpg?background=000000&cropX1=0&cropX2=2120&cropY1=318&cropY2=2438'}",True,Qin Hui,50.0,China,,Beijing,movie theaters,['Media & Entertainment'],China,,1538748638102,14,0.0,0.0,0.0,faris/5/2018/206384,1375,False,,,True,N,M,-63140400000.0,99.0,Qin,Hui,The World's Billionaires,,,1520312400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a8dfa0f31358e4955adffe1/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a8dfa0f31358e4955adffe1/416x416.jpg?background=000000&cropX1=0&cropX2=2120&cropY1=318&cropY2=2438,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Qin Hui's fortune from stakes in film and entertainment companies, including Hong Kong-listed SMI Culture. \r\n\r\n"", 'Qin made his early money in a nightclub in Beijing that has since been shut down.', 'Shares in SMI were suspended in Sept. after its executive directors resigned and the company warned some subsidiaries may have trouble paying debt.']",,False,,,,,,,,,,,,,,
1375,Billionaires,2018,3,matthias-reinhart,,1339,billionaires,1800.0,Finance and Investments,0,31.0,"{'name': 'Matthias Reinhart', 'uri': 'matthias-reinhart', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1dfaa4bbe6f0e5586a999/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=97&cropY2=838'}",True,Matthias Reinhart,58.0,Switzerland,,Zurich,finance,['Finance and Investments'],Switzerland,,1556309160539,23,0.0,0.0,0.0,faris/5/2018/196264,1376,True,100.0,5.882352941176478,True,U,M,-315619200000.0,202.0,Reinhart,Matthias,The World's Billionaires,,,1520294400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/58a1dfaa4bbe6f0e5586a999/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a1dfaa4bbe6f0e5586a999/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=97&cropY2=838,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Matthias Reinhart is majority shareholder of VZ Holding Ltd., a Swiss financial services company he took public in 2007.', 'After getting his MBA at University of St. Gallen, he worked at McKinsey & Co. in Zurich and Chicago before co-founding VZ in 1993.', ""VZ's key proposition: to bring transparency to a market that made it hard for customers to compare the prices and benefits of financial products."", 'The firm does not broker financial products; instead, customers pay a fee for advisory and portfolio-management services.']","['Reinhart is a member of the advisory board of NZZ (Neue Zuercher Zeitung), a Swiss, German-language daily newspaper.', 'He also sits on the founding board of the Swiss Epilepsy Foundation.']",False,,,,,,,,,,,,,,
1376,Billionaires,2018,3,brian-roberts,,1339,billionaires,1800.0,Service,0,428.0,"{'name': 'Brian Roberts', 'uri': 'brian-roberts', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/618be22a430d0dd3ba3b72d2/416x416.jpg?background=000000&cropX1=1050&cropX2=1670&cropY1=279&cropY2=898'}",True,Brian Roberts,58.0,United States,Pennsylvania,Philadelphia,Comcast,['Service'],United States,,1556309031995,15,0.0,0.0,0.0,faris/5/2018/6766,1377,True,100.0,5.882352941176478,False,U,M,-331776000000.0,225.0,Roberts,Brian,The World's Billionaires,,,1520294400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/618be22a430d0dd3ba3b72d2/280x425.jpg?fit=scale&background=000000,Northeast,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",https://specials-images.forbesimg.com/imageserve/618be22a430d0dd3ba3b72d2/416x416.jpg?background=000000&cropX1=1050&cropX2=1670&cropY1=279&cropY2=898,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Brian Roberts, the CEO of cable TV and Internet broadband provider Comcast, has sole voting power over approximately a third of the company's stock."", 'His father Ralph (d.2015) was one of the cofounders of Comcast, where Brian had his first internship at age 15.', 'Roberts became president in 1990 at age 31; nine years later, his father Ralph transferred the bulk of his voting shares in the company to his son.', 'Comcast, with 2 primary businesses, Comcast Cable and NBCUniversal, posted revenues of over $84 billion and a profit of $22.7 billion in 2017.', 'Roberts was one of the tech CEOs invited to Congress to testify in September 2017 about net neutrality.']","['A top ranked squash player, Roberts earned a gold medal with the U.S. team in 2005 and silver medals at the 1981, 1985 and 1997 Maccabiah Games in Israel.']",False,,,,,,,,,,,,,,
1377,Billionaires,2018,3,alberto-roemmers,,1339,billionaires,1800.0,Healthcare,0,3.0,"{'name': 'Alberto Roemmers', 'uri': 'alberto-roemmers', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Alberto Roemmers,91.0,Argentina,,Buenos Aires,pharmaceuticals,['Healthcare'],Argentina,,1556308706325,23,0.0,0.0,0.0,faris/5/2018/193617,1378,False,-200.0,-10.0,False,D,M,-1356998400000.0,133.0,Roemmers,Alberto,The World's Billionaires,,,1520294400000,False,False,,1030.0,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Alberto Roemmers is the majority owner of Laboratorios Roemmers, Argentina's largest pharmaceutical company."", 'The firm was founded in 1921 by his father, Alberto J. Roemmers, a German immigrant to Argentina.', 'Laboratorios Roemmers, which is privately held, also has operations in Brazil, Uruguay and Mexico.', 'It produces a variety of drugs, including antibiotics and anti-inflamatory treatments.', ""Roemmers owns land in Argentina's Patagonia region, as well as Arenas de Garzon, a real estate development in Uruguay near Punta del Este.""]","['A team owned by the Roemmers family won a 2015 world title in the prestigious 52 Super Series yacht racing competition.', 'Roemmers collects the works of Fernando Fader, a French-born Argentine impressionist painter. ']",False,,,,,,,,,,,,,,
1378,Billionaires,2018,3,gerald-schwartz,,1339,billionaires,1800.0,Finance and Investments,0,23.0,"{'name': 'Gerald Schwartz', 'uri': 'gerald-schwartz', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7444f92a573300068fcd7c/416x416.jpg?background=000000&cropX1=1801&cropX2=4410&cropY1=716&cropY2=3328'}",True,Gerald Schwartz,76.0,Canada,,Toronto,finance,['Finance and Investments'],Canada,,1556309115443,29,0.0,0.0,0.0,faris/5/2018/7112,1379,True,0.0,0.0,True,E,M,-886896000000.0,223.0,Schwartz,Gerald,The World's Billionaires,,,1520294400000,False,False,,1161.0,http://specials-images.forbesimg.com/imageserve/5e7444f92a573300068fcd7c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e7444f92a573300068fcd7c/416x416.jpg?background=000000&cropX1=1801&cropX2=4410&cropY1=716&cropY2=3328,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Gerald Schwartz runs Onex, one of Canada's largest private equity firms."", 'He got his start working with buyout legends Jerome Kohlberg, Henry Kravis and George Roberts at Bear Stearns in the 1970s.', 'The Americans left to start KKR in 1976; Schwartz went home to Canada and cofounded the media company CanWest.', 'In 1984 he started Onex, where he has quietly outperformed many of the vaunted American private equity shops.', 'Today the firm boasts $30 billion in assets, which Schwartz manages as chairman and CEO.']","['Schwartz also serves as a director of bookstore chain Indigo Books & Music, which his wife, Heather Reisman, founded and runs.', ""The couple's HESEG Foundation provides full academic scholarships and living expenses to lone soldiers who travel to Israel to serve in the Israel Defense Forces.""]",False,,,,,,,,,,,,,,
1379,Billionaires,2018,3,thaksin-shinawatra,,1339,billionaires,1800.0,Finance and Investments,0,16.0,"{'name': 'Thaksin Shinawatra', 'uri': 'thaksin-shinawatra', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e780e37c7b02d000666e34e/416x416.jpg?background=000000&cropX1=1474&cropX2=3223&cropY1=11&cropY2=1759'}",True,Thaksin Shinawatra,68.0,United Arab Emirates,,Dubai,investments,['Finance and Investments'],Thailand,,1554477763127,53,0.0,0.0,0.0,faris/5/2018/4588,1380,True,100.0,5.882352941176478,True,U,M,-644875200000.0,97.0,Shinawatra,Thaksin,The World's Billionaires,,,1520312400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/5e780e37c7b02d000666e34e/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e780e37c7b02d000666e34e/416x416.jpg?background=000000&cropX1=1474&cropX2=3223&cropY1=11&cropY2=1759,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Thaksin Shinawatra, the former prime minister of Thailand, has been living in self-imposed exile in Dubai for the past decade.\r\n', 'He owns a controlling stake in property firm SC Asset, among much else. ', ""Last year, the ruling military junta imposed a retrospective tax on Thaksin's sale of telecom firm Shin Corp's  shares to Singapore's Temasek."", 'His sister Yingluck, also a former prime minister, fled the country last year to escape arrest over a rice subsidy scheme. ']",,False,,,,,,,,,,,,,,
