,name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,qas,bios,abouts,premiumProfile,philanthropyScore,impactInvestor,parentListUri,embargo,totalCharitableDonation,charitableDonationPercentage,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,bio,notableDeal,valueCreated,clients
991,Billionaires,2020,4,arvind-tiku,945,billionaires,2200.0,Energy,0,"{'name': 'Arvind Tiku', 'uri': 'arvind-tiku', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754'}",True,Arvind Tiku,50.0,Singapore,,Singapore,"oil & gas, investments",['Energy'],India,,1597760682922,9,faris/5/2020/199381,992,True,True,U,M,4492800000.0,Tiku,Arvind,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Indian-born Singapore resident Arvind Tiku has interests in oil and gas, property and renewable energy, held through his privately held AT Holdings.', 'Tiku left India at age 18 to study mechanical engineering in Russia and worked as a commodities trader before getting into oil and gas in Kazakhstan.', ""He owns a stake in London-listed Nostrum Oil & Gas along with steel magnate Lakshmi Mittal and Timur Kulibaev, son-in-law of Kazakhstan's president."", 'Tiku had invested back home in renewable energy in India, which he partly sold in 2018.']","['Tiku, who has a private jet, prefers using Uber on overseas business trips.']",False,,,,,,,,,,,,,,
992,Billionaires,2020,4,tong-jinquan,945,billionaires,2200.0,Real Estate,0,"{'name': 'Tong Jinquan', 'uri': 'tong-jinquan', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a904e3831358e79a28a164d/416x416.jpg?background=000000&cropX1=375&cropX2=675&cropY1=113&cropY2=413'}",True,Tong Jinquan,65.0,China,,Shanghai,real estate,['Real Estate'],China,,1604523198992,15,faris/5/2020/240,993,False,True,D,M,-478656000000.0,Tong,Jinquan,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5a904e3831358e79a28a164d/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a904e3831358e79a28a164d/416x416.jpg?background=000000&cropX1=375&cropX2=675&cropY1=113&cropY2=413,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Tong Jinquan chairs Summit Group, a privately-held real estate developer based in Shanghai. ', 'An elementary school dropout, Tong built an empire that includes projects in Shenyang and Anshan.']",,False,,,,,,,,,,,,,,
993,Billionaires,2020,4,ty-tsai,945,billionaires,2200.0,Finance & Investments,0,"{'name': 'T.Y. Tsai', 'uri': 'ty-tsai', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60932955283f3c99b8f70578/416x416.jpg?background=000000&cropX1=0&cropX2=799&cropY1=1&cropY2=800'}",True,T.Y. Tsai,67.0,Taiwan,,Taipei,finance,['Finance & Investments'],Taiwan,,1617670029841,21,faris/5/2020/12196,994,True,False,E,M,-536457600000.0,Tsai,T.Y.,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/60932955283f3c99b8f70578/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60932955283f3c99b8f70578/416x416.jpg?background=000000&cropX1=0&cropX2=799&cropY1=1&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Tsai's father, Tsai Wan-lin, built Cathay Life Insurance into a powerhouse and was Taiwan's richest person at the time of his 2004 death."", ""Tsai struck out on his own in 2010, selling his shares in Cathay Financial Holding, Cathay Life's successor, to his brothers."", 'These days Tsai makes real estate investments through Homax Equity.', 'He has a collection of cars and art, including at least one Monet.', 'Cousins Daniel and Richard and brothers Hong-tu and Cheng-ta are all billionaires.']",,False,,,,,,,,,,,,,,
994,Billionaires,2020,4,kelcy-warren,945,billionaires,2200.0,Energy,0,"{'name': 'Kelcy Warren', 'uri': 'kelcy-warren', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/416x416.jpg?background=000000&cropX1=569&cropX2=3400&cropY1=216&cropY2=3050'}",True,Kelcy Warren,64.0,United States,Texas,Dallas,pipelines,['Energy'],United States,,1599249686384,17,faris/5/2020/8520,995,True,True,D,M,-446428800000.0,Warren,Kelcy,The World's Billionaires,,,1586300400000,False,False,9.0,http://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/280x425.jpg?fit=scale&background=000000,South,"Dallas-Fort Worth-Arlington, TX",https://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/416x416.jpg?background=000000&cropX1=569&cropX2=3400&cropY1=216&cropY2=3050,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Kelcy Warren cofounded pipeline company Energy Transfer with Ray C. Davis (now also a billionaire) in 1995.', ""Warren's fortune stems from publicly traded company Energy Transfer LP, of which he is CEO and chairman."", 'In 2017, following protests, Energy Transfer finished building the $3.8 billion Dakota Access Pipeline after an executive order from President Trump.', 'Energy Transfer says the 1,172-mile pipeline can transport almost 500,000 barrels of oil daily.']","[""When he was young, Warren spent summers working with his dad as a welder's assistant on Sun Pipeline in Texas."", 'Warren has donated $10 million to build a 5-acre park in his home town of Dallas, The Klyde Warren Park, named after his only son.']",False,1.0,,,,,,,,,,,,,
995,Billionaires,2020,4,wu-shaoxun,945,billionaires,2200.0,Food & Beverage,0,"{'name': 'Wu Shaoxun', 'uri': 'wu-shaoxun', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Wu Shaoxun,64.0,China,,Daye,wine,['Food & Beverage'],China,,1617122786867,16,faris/5/2020/210824,996,False,True,D,M,-441831600000.0,Wu,Shaoxun,The World's Billionaires,,,1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Wu Shaoxun chairs Jing Brand,  a supplier of Chinese liquor. ', 'Wu worked for a textile company after leaving the army in 1980. ', ""Seven years later, he took a job at a distillery factory in Daye in China's Hubei Province; the business was the predecessor to Jing. "", ""Wu bought that business in 1998; Jing's sales in 2017 exceeded $1.6 billion. ""]",,False,,,,,,,,,,,,,,
996,Billionaires,2020,4,jon-yarbrough,945,billionaires,2200.0,Gambling & Casinos,0,"{'name': 'Jon Yarbrough', 'uri': 'jon-yarbrough', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=137&cropX2=577&cropY1=48&cropY2=488'}",True,Jon Yarbrough,62.0,United States,Tennessee,Franklin,video games,['Gambling & Casinos'],United States,,1599249692203,8,faris/5/2020/195864,997,True,True,E,M,-399081600000.0,Yarbrough,Jon,The World's Billionaires,,,1586300400000,False,False,8.0,http://specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/280x425.jpg?fit=scale&background=000000,South,"Nashville, TN",//specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=137&cropX2=577&cropY1=48&cropY2=488,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Jon Yarbrough started Video Gaming Technologies, which produced casino games, in 1991.', ""Business grew due to the proliferation of tribal casinos; Yarbrough says he's worked with around 35 tribes in more than 100 locations over the years."", 'Yarbrough sold his company to Australian firm, Aristocrat Leisure, for $1.28 billion in October 2014. \r\n', 'These days he manages his investments, which include real estate and tech stocks, through his family office Yarbrough Capital.']","['As a college student, he loaned his foosball table to a local arcade in exchange for 50% of its profits; now he keeps the table in his office.', 'During college, he interned at NASA, where he designed a mini supersonic wind tunnel and sent instructions to the Mars lander. ']",False,1.0,,,,,,,,,,"Last year the gambling machine entrepreneur announced he would bankroll the Pamunkey tribe's effort to bring casinos to Virginia, where gambling has long been illegal. In February of this year, Virginia's General Assembly passed a bill that might give voters in prospective casino host cities the final say; the Virginia Lottery Board must first deliver an analysis. Yarbrough sold his casino gambling machine maker Video Game Technologies for nearly $1.3 billion in 2014 to an Australian firm. In middle and high school, he delivered newspapers mornings, afternoons and Sundays.",,,
997,Billionaires,2020,4,barry-zekelman,945,billionaires,2200.0,Manufacturing,0,"{'name': 'Barry Zekelman', 'uri': 'barry-zekelman', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7b74ded11f0d0007cd516c/416x416.jpg?background=000000&cropX1=1917&cropX2=4547&cropY1=463&cropY2=3091'}",True,Barry Zekelman,53.0,Canada,,Windsor,steel,['Manufacturing'],Canada,,1617670068851,14,faris/5/2020/199113,998,False,False,N,M,-94521600000.0,Zekelman,Barry,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5e7b74ded11f0d0007cd516c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e7b74ded11f0d0007cd516c/416x416.jpg?background=000000&cropX1=1917&cropX2=4547&cropY1=463&cropY2=3091,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Barry Zekelman took over his family's steel business at age 19 and has since grown it into one of North America's largest steel pipe and tube makers."", 'He sold the company to the Carlyle Group in 2006 for some $1.2 billion, but continued to help run it. He and his family bought it back in 2011.', 'Today Barry and his two brothers, Clayton and Alan Zekelman, split 100% ownership of the $2.8 billion (revenues) firm, now named Zekelman Industries.', ""He made headlines when he was captured on a secret recording of a 2018 Trump donor dinner, bending the president's ear about the steel business."", ""One of Zekelman Industries' subsidiaries, Atlas Tube, produced steel for stretches of the Mexican border wall in Arizona.""]","['Zekelman races Ferraris and has owned a series of yachts named ""Man of Steel.""']",False,,,,,,,,,,,,,,
998,Billionaires,2020,4,zhang-xuezheng,945,billionaires,2200.0,Technology,0,"{'name': 'Zhang Xuezheng', 'uri': 'zhang-xuezheng', 'imageExists': False}",True,Zhang Xuezheng,44.0,China,,Jiaxing,telecom,['Technology'],China,,1604523218956,9,faris/5/2020/226011,999,False,True,N,M,170812800000.0,Zhang,Xuezheng,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Zhang Xuezheng is the chairman of Shanghai-listed Wingtech Technology, a supplier to the electronics industry. ', 'Zhang completed a backdoor listing of Wintech in China in 2017 through the former property developer Join-In Holding.']",,False,,,,,,,,,,,,,,
999,Billionaires,2020,4,zuo-hui,945,billionaires,2200.0,Real Estate,0,"{'name': 'Zuo Hui', 'uri': 'zuo-hui', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Zuo Hui,49.0,China,,Beijing,real estate services,['Real Estate'],China,,1617122327391,16,faris/5/2020/203915,1000,False,True,D,M,31554000000.0,Zuo,Hui,The World's Billionaires,,,1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Zuo chairs Homelink, China's largest real estate brokerage firm."", 'Chinese firm Sunac Real Estate bought 6% of Homelink for $388 million in January 2017. ', 'Other investors in Homelink include gaming giant Tencent and agricultural conglomerate New Hope Group. ', 'Zuo received an EMBA from Peking University in 2008.']",,False,,,,,,,,,,,,,,
1000,Billionaires,2020,4,abdulla-al-futtaim,1001,billionaires,2100.0,Automotive,0,"{'name': 'Abdulla Al Futtaim & family', 'uri': 'abdulla-al-futtaim', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62fa59a265f7542457fe6376/416x416.jpg?background=000000&cropX1=1147&cropX2=2946&cropY1=87&cropY2=1885'}",True,Abdulla Al Futtaim & family,,United Arab Emirates,,Dubai,"auto dealers, investments",['Automotive'],United Arab Emirates,,1617670070027,11,faris/5/2020/7465,1001,True,False,D,M,,Al Futtaim,Abdulla,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/62fa59a265f7542457fe6376/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/62fa59a265f7542457fe6376/416x416.jpg?background=000000&cropX1=1147&cropX2=2946&cropY1=87&cropY2=1885,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Abdulla Al Futtaim owns conglomerate Al Futtaim Group, run by his son Omar, who is vice chairman.', 'In 1955, the group became the exclusive distributor in the U.A.E. of Toyota, which has the leading share of the auto market with nearly 30%.', 'Al Futtaim also has the license to operate Hertz, Ikea, Toys ""R"" Us and Zara in the U.A.E.', 'The retailers anchor its malls, which include Dubai Festival City and Cairo Festival City.', 'His cousin Majid Al Futtaim is also a billionaire.  ']","['In 2017, the group acquired 27 Marks &amp; Spencer stores in Hong Kong and Macau, bringing the total M&amp;S stores it operates to 73 in Asia and the Middle East.', 'In 2010, Al Futtaim reportedly bought the yacht of the late Russian oligarch Boris Berezovsky. ']",False,,,,,,,,,,,,,,
1001,Billionaires,2020,4,john-arrillaga,1001,billionaires,2100.0,Real Estate,0,"{'name': 'John Arrillaga', 'uri': 'john-arrillaga', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551'}",True,John Arrillaga,83.0,United States,California,Portola Valley,real estate,['Real Estate'],United States,,1599249692356,10,faris/5/2020/5433,1002,True,True,D,M,-1033430400000.0,Arrillaga,John,The World's Billionaires,,,1586300400000,False,False,9.0,http://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/280x425.jpg?fit=scale&background=000000,West,"San Francisco-Oakland-Fremont, CA",//specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['John Arrillaga built a fortune in Silicon Valley real estate. ', 'Arrillaga partnered with Richard ""Dick"" Peery, buying farmland in Silicon Valley in the 1960s and turning it into office parks.', 'Their Peery-Arrillaga firm sold about half its commercial real estate portfolio in 2006 for $1.1 billion.', 'Current tenants include Google and Intuit. ', 'He has donated heavily to his alma mater, Stanford, with a $100 million gift in 2006 and a $151 million pledge in 2013.']","['Arrillaga attended Stanford University on a basketball scholarship. ', ""Arrillaga's daughter Laura is married to Silicon Valley venture capitalist Marc Andreessen; he cofounded web browser firm Netscape in 1994. ""]",False,3.0,,,,,,,,,,,,,
1002,Billionaires,2020,4,bill-austin,1001,billionaires,2100.0,Manufacturing,0,"{'name': 'Bill Austin', 'uri': 'bill-austin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b11a66de3150009a50a64/416x416.jpg?background=000000&cropX1=1173&cropX2=3575&cropY1=0&cropY2=2400'}",True,Bill Austin,78.0,United States,Texas,Brownsville,hearing aids,['Manufacturing'],United States,,1599249705353,8,faris/5/2020/4999,1003,False,True,D,M,-878860800000.0,Austin,Bill,The World's Billionaires,,,1586300400000,False,False,9.0,http://specials-images.forbesimg.com/imageserve/5d8b11a66de3150009a50a64/280x425.jpg?fit=scale&background=000000,South,"Brownsville, TX",//specials-images.forbesimg.com/imageserve/5d8b11a66de3150009a50a64/416x416.jpg?background=000000&cropX1=1173&cropX2=3575&cropY1=0&cropY2=2400,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Bill Austin owns Starkey Hearing Technologies, the largest hearing aid manufacturer in the U.S. ', 'He bought a hearing aid parts shop, which was then called Starkey Labs, for $13,000 in 1970. ', 'Austin fired several top executives of Starkey Hearing in 2015, a tumultuous time for the company. \r\n', 'That move unleashed a series of events that resulted in the former company president being found guilty of federal fraud charges in 2018.', 'Austin spends much of his time traveling to developing countries for his Starkey Hearing Foundation, distributing hearing aids.']","[""Starkey's customers have reportedly included five U.S. presidents, two popes and singer Dolly Parton."", 'Starkey Hearing Foundation says it has donated over 1 million hearing aids around the world.']",False,1.0,,,,,,,,,,,,,
