,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
666,Billionaires,2011,3,esther-koplowitz,"With younger sister Alicia, also a billionaire, inherited Fomento de Construcciones y Contratas from late father. Their husbands ran FCC from the early 1970s until 1989, when both marriages ended. The  sisters took over and ran operations jointly until 1997 when Esther bought her sister's stake for $800 million. Now owns 48% of $18 billion (sales) FCC; sits on its supervisory board. Also sits on board of Cementos Portland Valderrivas and Veolia Environment. Holds the Gold Cross for Social Solidarity for her social work; her Esther Koplowitz foundation, which supports and houses the mentally and physically impaired, has spent more than $95 million to date. Donated some $20 million to help fund the Esther Koplowitz Center, a new biomedical center which opened in Barcelona last year;  researches treatments for diseases like cancer, multiple sclerosis and malaria. Spanish nobility, holds the title of Marquesa  de Casa Penalver. She is married to Fernando Falco, Marques de Cubas, scion of an old Spanish family.  Apparently loves ballet and classical music.",651,billionaires,1900.0,0,7.0,"{'name': 'Esther Koplowitz', 'uri': 'esther-koplowitz', 'imageExists': True}",True,Esther Koplowitz,57.0,Spain,Madrid,construction,['Construction & Engineering'],Spain,1320242215671,1320242203207,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4478,672,True,-100.0,-5.0,False,D,F,-517348800000.0,200.0,Koplowitz,Esther,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1KijgBU,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
667,Billionaires,2011,3,lin-xiucheng,"Chairman of Sanan Optoelectronics, headquartered in the southeastern Chinese city of Xiamen. Sanan is the largest manufacturer of full-color light emitting diodes in China, and has thrived amid the growing use of color LEDs in the consumer electronics and lighting industries. His net worth is up $600 million from last year's $1.3 billion. Formed a joint venture with Emcore of New Mexico last year to develop components for land-based solar power energy systems. Sanan's shares are listed on the Shanghai Stock Exchange.",651,billionaires,1900.0,0,35.0,"{'name': 'Lin Xiucheng & family', 'uri': 'lin-xiucheng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Lin Xiucheng & family,55.0,,,electronics,['Technology'],China,1366216688687,1366216668153,0.0,0.0,0.0,0.0,0.0,faris/5/2011/60,674,True,600.0,46.15384615384613,True,U,M,-449006400000.0,99.0,Lin,Xiucheng,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUHZT,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,Technology,,,,,,,,,,,,,,,,
668,Billionaires,2011,3,li-shufu,"China has become the world's largest auto market in the past few years, but most players are large, state-owned businesses or multinationals. Li Shufu is a scrappy businessman from the country's entrepreneurial mecca of Zhejiang Province, near Shanghai. Li's Geely snapped up Volvo from Ford with a $1.8 billion deal that closed in August 2010, putting 105,000 Volvo workers in the hands of a leader who employs less than one fifth of that figure at home and who, 15 years ago, was making refrigerator parts. In a recent speech he predicted great things for Geely and Volvo down the road. Investors aren't so certain: Shares are up by only 5% from a year ago.",651,billionaires,1900.0,0,33.0,"{'name': 'Li Shufu', 'uri': 'li-shufu', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5bcf84b931358e5b43344465/416x416.jpg?background=000000&cropX1=1390&cropX2=2922&cropY1=440&cropY2=1970'}",True,Li Shufu,47.0,China,Hangzhou,automotive,['Automotive'],China,1320242366531,1320242355795,0.0,0.0,0.0,0.0,0.0,faris/5/2011/173,674,True,100.0,5.555555555555557,True,U,M,-207864000000.0,99.0,Li,Shufu,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvdJB,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5bcf84b931358e5b43344465/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5bcf84b931358e5b43344465/416x416.jpg?background=000000&cropX1=1390&cropX2=2922&cropY1=440&cropY2=1970,False,,Zhejiang,,,,,,,,,,,,,,,
669,Billionaires,2011,3,liu-zhongtian,"The company he founded and chairs, aluminum-products producer China Zhongwang, went public in Hong Kong in 2009. Corporate governance controversies have dogged him and contributed to a 30% fall in the share price this past year. His net worth dropped 40% from $3.2 billion a year ago. Honored in 2004 as a ""constructor of socialism with Chinese characteristics"" by the Chinese Communist Party's Central Committee.",651,billionaires,1900.0,0,33.0,"{'name': 'Liu Zhongtian', 'uri': 'liu-zhongtian', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/df84936e8fcbf434b70b70e60f5cfffc/416x416.jpg?background=000000&cropX1=97&cropX2=694&cropY1=297&cropY2=895'}",True,Liu Zhongtian,47.0,China,Liaoyang,metal processors,['Metals & Mining'],China,1320241467328,1320241461247,0.0,0.0,0.0,0.0,0.0,faris/5/2011/867,676,True,-1300.0,-40.625,True,D,M,-186692400000.0,99.0,Liu,Zhongtian,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwv1K9,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/df84936e8fcbf434b70b70e60f5cfffc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/df84936e8fcbf434b70b70e60f5cfffc/416x416.jpg?background=000000&cropX1=97&cropX2=694&cropY1=297&cropY2=895,False,,Liaoning,,,,,,,,,,,,,,,
670,Billionaires,2011,3,bernard-marcus,"Cofounder of Home Depot, now the world's largest home improvement retailer. Helped by improving sales, Home Depot's stock has recovered; up 30% over the past year. Marcus worked as a cabinet-maker at his father's shop; started the DIY chain with Arthur Blank after getting fired from now defunct Handy Dan; took outfit public in 1981. Retired in 2001. Now focuses on philanthropy: donated $250 million to open Georgia Aquarium, the world's largest, in 2005 and opened the Marcus Autism Center in Atlanta in 2008.",651,billionaires,1900.0,0,220.0,"{'name': 'Bernard Marcus', 'uri': 'bernard-marcus', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a76f66de3150009a4fb47/416x416.jpg?background=000000&cropX1=1374&cropX2=4427&cropY1=8&cropY2=3059'}",True,Bernard Marcus,81.0,United States,Atlanta,Home Depot,['Fashion and Retail'],United States,1358269486687,1358269479757,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5045,677,True,400.0,26.666666666666657,True,U,M,-1282507200000.0,225.0,Marcus,Bernard,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuqs7,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a76f66de3150009a4fb47/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a76f66de3150009a4fb47/416x416.jpg?background=000000&cropX1=1374&cropX2=4427&cropY1=8&cropY2=3059,False,Fashion and Retail,Georgia,Home Depot,"Co-founder, ex chairman of the board","{'name': 'Home Depot', 'uri': 'companies/home-depot', 'title': 'Co-founder, ex chairman of the board', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
671,Billionaires,2011,3,lu-xiangyang,"Vice chairman of auto and battery maker BYD stays out of the spotlight compared with chairman and fellow billionaire Wang Chuan-fu. The net worth of both men has tanked in the past year, amid high-profile problems with the ramp up of BYD's auto-related businesses. Last year Lu was worth $3.1 billion; now he's worth nearly 40% less. Lu is also chairman of investment company Guangzhou Youngy Management & Investment Group. He once worked at the Chaohu Center branch of China's central bank.",651,billionaires,1900.0,0,33.0,"{'name': 'Lu Xiangyang', 'uri': 'lu-xiangyang', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Lu Xiangyang,48.0,China,Guangzhou,investments,['Investments'],China,1320241471765,1320241467604,0.0,0.0,0.0,0.0,0.0,faris/5/2011/494,677,True,-1200.0,-38.70967741935484,True,D,M,-221252400000.0,99.0,Lu,Xiangyang,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1kbCBtH,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,Guangdong,,,,,,,,,,,,,,,
672,Billionaires,2011,3,bill-marriott-jr,"Stock in worldwide hotel operator and franchisor Marriott International, which hotel heir J.W. Marriott Jr heads, is up more than 36% over the past year. His father opened Washington, D.C. root beer stand Hot Shoppe in 1927 and later expanded into catering, restaurants, hotels; opened first hotel, Twin Bridges, in 1957. Group of hotels became Marriott International. Split company in 1993 with brother, Richard, in effort to boost returns, get control of high debt; Richard chairs real estate investment trust Host Hotels & Resorts.",651,billionaires,1900.0,0,220.0,"{'name': 'Bill Marriott, Jr.', 'uri': 'bill-marriott-jr', 'imageExists': True}",True,"Bill Marriott, Jr.",79.0,United States,Potomac,hotels,['Service'],United States,1358269744625,1358269741222,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5131,678,True,600.0,46.15384615384613,False,U,M,-1191956400000.0,225.0,Marriott,John,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/12npLhz,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,Service,Maryland,,,,,,,,,,,,,,,
673,Billionaires,2011,3,shigenobu-nagamori,"Founder and chief executive of Nidec, maker of micromotors used in DVDs, hard drives, robots, game consoles. On acquisition hunt in Europe to expand motor business following purchase of motor subsidiary from U.S. electronics firm Emerson Electric last year. Despite strong sales and profits - from April to December sales rose 23.5% and net profits increased 35.6% - company stock down 11% because of fears PC growth will slow as global economies falter. Favorite color is green; reportedly has 1,300 ties in varying shades of green as well as green shirts, cuff links and handkerchiefs.",651,billionaires,1900.0,0,16.0,"{'name': 'Shigenobu Nagamori', 'uri': 'shigenobu-nagamori', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ea6e3cb52ac2e00060dd521/416x416.jpg?background=000000&cropX1=845&cropX2=3507&cropY1=6&cropY2=2667'}",True,Shigenobu Nagamori,66.0,Japan,Kyoto,micro motors,['Manufacturing'],Japan,1320442673781,1320442667022,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4785,680,True,-100.0,-5.0,True,D,M,-799790400000.0,68.0,Nagamori,Shigenobu,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU2I7,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5ea6e3cb52ac2e00060dd521/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ea6e3cb52ac2e00060dd521/416x416.jpg?background=000000&cropX1=845&cropX2=3507&cropY1=6&cropY2=2667,False,,,,,,,,,,,,,,,,,
674,Billionaires,2011,3,martin-naughton,"Press-shy aeronautical engineer built world's largest manufacturer of electrical heating appliances (stoves, electrical fireplaces, space heaters, decorative fires, water heaters). Founded Glen Electric in 1973; acquired Dimplex four years later. Became sole owner of Glen Dimplex in 2003. Estimated sales in 2010: $1.87 billion. Trustee emeritus at University of Notre Dame in Indiana.",651,billionaires,1900.0,0,4.0,"{'name': 'Martin Naughton', 'uri': 'martin-naughton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/589f81eaa7ea431f32194c5e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788'}",True,Martin Naughton,71.0,,,heating equipment,['Manufacturing'],Ireland,1320242733437,1320242715779,0.0,0.0,0.0,0.0,0.0,faris/5/2011/12202,681,True,400.0,26.666666666666657,True,U,M,-967924800000.0,179.0,Naughton,Martin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwv34M,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/589f81eaa7ea431f32194c5e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/589f81eaa7ea431f32194c5e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,False,,,,,,,,,,,,,,,,,
675,Billionaires,2011,3,florentino-perez,"Civil engineer holds 12% of Spain's largest construction company, $22 billion (sales) Actividades de Construccion y Servicios S.A., which he has headed since 1993. Well known in Spain for ties to popular Real Madrid soccer club, once the team of stars like David Beckham and Zinedine Zidane; ran club from 2000 to 2006. Resigned in February 2006 after string of defeats. Club is giving him another chance: re-elected him president in 2009.",651,billionaires,1900.0,0,7.0,"{'name': 'Florentino Perez', 'uri': 'florentino-perez', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77bd25d8e1ae0007b734e1/416x416.jpg?background=000000&cropX1=775&cropX2=2638&cropY1=0&cropY2=1861'}",True,Florentino Perez,64.0,Spain,Madrid,construction,['Construction & Engineering'],Spain,1320242329203,1320242319357,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7976,682,True,0.0,0.0,True,E,M,-720126000000.0,200.0,Perez,Florentino,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvJXY,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77bd25d8e1ae0007b734e1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77bd25d8e1ae0007b734e1/416x416.jpg?background=000000&cropX1=775&cropX2=2638&cropY1=0&cropY2=1861,False,,,,,,,,,,,,,,,,,
676,Billionaires,2011,3,penny-pritzker,"Grandchild of A.N. Pritzker (d. 1986), who, with sons Jay (d. 1999) and Robert created industrial conglomerate Marmon and hotel chain Hyatt. Plan to pass control of empire to Jay's son Tom, cousin Nick and niece Penny collapsed in 2001. Dynastic carve-up, which included 2007 sale of Marmon Holdings to Warren Buffett's Berkshire Hathaway and Hyatt's 2009 initial public offering, due to wrap up this year. Labor unrest across cities have been rocking its crown jewel, Hyatt Hotels, in the past few months. Penny oversees the family real estate investments, senior-housing firm Vi and airport-parking outfit Parking Spot. Still holds top spot at credit-reporting firm TransUnion. Was key fundraiser for Barack Obama's presidential run in 2008.",651,billionaires,1900.0,0,220.0,"{'name': 'Penny Pritzker', 'uri': 'penny-pritzker', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6333adf6c3db32dfe4377afe/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Penny Pritzker,51.0,United States,Chicago,"hotels, investments",['Investments'],United States,1358269679031,1358269677024,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7445,682,True,500.0,35.71428571428572,False,U,F,-336686400000.0,225.0,Pritzker,Penny,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvv2Y,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/6333adf6c3db32dfe4377afe/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6333adf6c3db32dfe4377afe/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,Investments,Illinois,,,,,,,,,,,,,,,
677,Billionaires,2011,3,chandru-raheja,"Low-profile property baron started out in family's real estate business, then went his own way after family division in 1996. His privately held K. Raheja Corp has expanded beyond Mumbai. Portfolio includes six hotels, bookstore chain Crossword, hypermarkets and malls. The group is building a luxury hotel near Mumbai's international airport. Department store chain Shoppers Stop is the only listed entity. Sons Ravi and Neel work with him.",651,billionaires,1900.0,0,32.0,"{'name': 'Chandru Raheja', 'uri': 'chandru-raheja', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Chandru Raheja,70.0,India,Mumbai,real estate,['Real Estate'],India,1320242850109,1320242861534,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8910,684,True,400.0,26.666666666666657,False,U,M,-923079600000.0,66.0,Raheja,Chandru,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvhJ4,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,,,,,,,,,,,,,,,,
