,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,philanthropyScore,totalCharitableDonation,charitableDonationPercentage,impactInvestor,numberOfSiblings,numberOfSiblingsEst,qas,portraitImage,landscapeImage,investments,notableDeal,valueCreated,parentListUri,embargo
1344,Billionaires,2019,3,wei-shaojun,,1281,billionaires,1800.0,Real Estate,0,148.0,"{'name': 'Wei Shaojun', 'uri': 'wei-shaojun', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/6831d2c5e08db906f140f99ef0391369/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784'}",True,Wei Shaojun,56.0,China,,Baoding,real estate,['Real Estate'],China,,1573074825755,14,0.0,0.0,0.0,faris/5/2019/14429,1345,True,-200.0,-10.0,True,D,M,-220924800000.0,99.0,Wei,Shaojun,The World's Billionaires,,,1551826800000,False,False,,1215.0,http://specials-images.forbesimg.com/imageserve/6831d2c5e08db906f140f99ef0391369/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/6831d2c5e08db906f140f99ef0391369/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Wei Shaojun chairs Longjitaihe, a privately held real estate developer based in  China's Hebei Province. \r\n"", ""Wei's business partners include the government-run Hebei Port Group. \r\n""]",,False,,,,,,,,,,,,,,
1345,Billionaires,2019,3,zhong-shanshan,,1281,billionaires,1800.0,Food and Beverage,0,148.0,"{'name': 'Zhong Shanshan', 'uri': 'zhong-shanshan', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60380e390357bc1fbfc0bc32/416x416.jpg?background=000000&cropX1=116&cropX2=1327&cropY1=201&cropY2=1413'}",True,Zhong Shanshan,64.0,China,,Hangzhou,"beverage, pharmaceutical",['Food and Beverage'],China,,1573074758662,36,0.0,0.0,0.0,faris/5/2019/219528,1346,False,,,True,N,M,-476064000000.0,99.0,Zhong,Shanshan,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/60380e390357bc1fbfc0bc32/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60380e390357bc1fbfc0bc32/416x416.jpg?background=000000&cropX1=116&cropX2=1327&cropY1=201&cropY2=1413,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Zhong Shanshan chairs Nongfu Spring, one of China's largest beverage companies. "", ""Hangzhou-born Zhong dropped out of elementary school during China's chaotic Cultural Revolution."", 'He later worked as a construction worker, a newspaper reporter and a beverage sales agent before starting his own business.', 'Zhong also controls vaccine maker Beijing Wantai Biological Pharmacy, which is applying to go public in China in 2019.']",,False,,,,,,,,,,,,,,
1346,Billionaires,2019,3,zhu-baoguo,,1281,billionaires,1800.0,Healthcare,0,148.0,"{'name': 'Zhu Baoguo & family', 'uri': 'zhu-baoguo', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786'}",True,Zhu Baoguo & family,56.0,China,,Shenzhen,pharmaceuticals,['Healthcare'],China,,1573074673227,28,0.0,0.0,0.0,faris/5/2019/89,1347,True,-200.0,-10.0,True,D,M,-242611200000.0,99.0,Zhu,Baoguo,The World's Billionaires,,,1551826800000,False,False,,1215.0,http://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Zhu Baoguo is the chairman of Joincare Pharmaceutical Group Industry, a pharmaceuticals manufacturer headquartered in Shenzhen. \r\n', 'Born in relatively poor Henan Province, Zhu went to reform mecca Shenzhen in 1992 to set up the predecessor of Joincare.']",,False,,,,,,,,,,,,,,
1347,Billionaires,2019,3,gongshan-zhu,,1281,billionaires,1800.0,Manufacturing,0,148.0,"{'name': 'Zhu Gongshan', 'uri': 'gongshan-zhu', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Zhu Gongshan,61.0,China,,Shanghai,solar panel materials,['Manufacturing'],China,,1573074769968,26,0.0,0.0,0.0,faris/5/2019/1767,1348,True,-300.0,-14.285714285714292,True,D,M,-378691200000.0,99.0,Zhu,Gongshan,The World's Billionaires,,,1551826800000,False,False,,1157.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Zhu Gongshan chairs GCL-Poly Energy Holdings, a producer of polysilicon used to make solar panels.', 'Zhu graduated from Nanjing Electric Power College in July 1981 and obtained a diploma in electrical automation.']",,False,,,,,,,,,,,,,,
1348,Billionaires,2019,3,marcel-adams,,1349,billionaires,1700.0,Real Estate,0,,"{'name': 'Marcel Adams & family', 'uri': 'marcel-adams', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Marcel Adams & family,98.0,Canada,,Montreal,real estate,['Real Estate'],Canada,Iberville Development Limited,1611252415330,22,,,,faris/5/2019/14592,1349,True,,,True,E,M,-1559433600000.0,,Adams,Marcel,The World's Billionaires,Founder,"{'name': 'Iberville Development Limited', 'title': 'Founder', 'government': False}",1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""One of Canada's most prolific real estate investors, Marcel Adams founded  Iberville Developments in 1958."", 'Iberville owns and manages nearly 8 million square feet across some 100 shopping centers, office spaces, industrial properties and residential assets.', 'Born in Romania under the last name ""Abramovich,"" Adams survived Holocaust labor camps during World War II before coming to Canada.', 'He got his start working in the leather industry, but began investing in local real estate by the mid 1950s.', 'His son, Sylvan Adams, a ""Giving Pledge"" signatory who now lives in Israel, has since taken over the business.']","[""Born in August 1920, Adams is the second-oldest living billionaire in the world, behind only Singapore's Chang Yun Chung, who is two years older."", 'The intensely private family made headlines in 2015 when whistleblowers revealed that they had more than $800 million stashed in a Swiss bank account.']",False,,,,,,,,,,,,,,
1349,Billionaires,2019,3,saif-al-ghurair,,1349,billionaires,1700.0,Diversified,0,6.0,"{'name': 'Saif Al Ghurair & family', 'uri': 'saif-al-ghurair', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400'}",True,Saif Al Ghurair & family,95.0,,,,diversified,['Diversified'],United Arab Emirates,,1575225108964,12,0.0,0.0,0.0,faris/5/2019/7841,1350,True,-200.0,-10.526315789473685,False,D,M,-1451692800000.0,221.0,Al Ghurair,Saif,The World's Billionaires,,,1551826800000,False,False,,1284.0,http://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Saif Al Ghurair passed away in August 2019. He was the founder of Al Ghurair Group, which has interests in banking, steel and packaging.  ', ""Al Ghurair's six sons hold positions in the group."", 'He owned significant shares in Mashreqbank, a leading U.A.E. bank, and in Dubai-based National Cement Company.', ""Nippon Steel & Sumitomo Metal, one of the world's biggest steel producers, has a minority stake in Al Ghurair Steel."", ""His company Taghleef Industries is one of the world's largest manufacturers of polypropylene films, used in food packaging and lamination.""]","['Al Ghurair and his brother Abdulla, also a billionaire, are scions of an old Dubai merchant family that harvested pearls from the Arabian Gulf.', 'A stormy boat trip to India in the 1930s to sell dates left him blind in one eye.']",False,,,,,,,,,,,,,,
1350,Billionaires,2019,3,syed-mokhtar-albukhary,,1349,billionaires,1700.0,Construction & Engineering,0,10.0,"{'name': 'Syed Mokhtar AlBukhary', 'uri': 'syed-mokhtar-albukhary', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/416x416.jpg?background=000000&cropX1=304&cropX2=1210&cropY1=208&cropY2=1114'}",True,Syed Mokhtar AlBukhary,67.0,Malaysia,,Kuala Lumpur,"engineering, energy, construction",['Construction & Engineering'],Malaysia,,1556311709513,22,0.0,0.0,0.0,faris/5/2019/7090,1351,True,-200.0,-10.526315789473685,True,D,M,-569808000000.0,74.0,AlBukhary,Syed Mokhtar,The World's Billionaires,,,1551744000000,False,False,,1284.0,http://specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/416x416.jpg?background=000000&cropX1=304&cropX2=1210&cropY1=208&cropY2=1114,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Low-profile Syed Mokhtar AlBukhary started as a rice trader after dropping out of high school.', 'The bulk of his wealth comes from stakes in listed conglomerates MMC Corp. and DRB-HICOM.', ""MMC's operations span ports, logistics, construction and engineering while DRB-HICOM is an automotive giant that is also into property and education."", 'DRB-HICOM sold a 49.9% stake in Malaysian car-maker Proton to Chinese auto group Zhejiang Geely in 2017.']","['In 2018 his philanthropic venture, the Albukhary Foundation, opened a new permanent gallery at the British Museum showcasing art related to the Islamic world.']",False,,,,,,,,,,,,,,
1351,Billionaires,2019,3,anil-ambani,,1349,billionaires,1700.0,Diversified,0,75.0,"{'name': 'Anil Ambani', 'uri': 'anil-ambani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e875f83bf94c200067fca84/416x416.jpg?background=000000&cropX1=511&cropX2=1691&cropY1=51&cropY2=1232'}",True,Anil Ambani,59.0,India,,Mumbai,diversified,['Diversified'],India,,1556309038781,23,0.0,0.0,0.0,faris/5/2019/7824,1352,True,-1000.0,-37.03703703703704,False,D,M,-333849600000.0,66.0,Ambani,Anil,The World's Billionaires,,,1551744000000,False,False,,887.0,http://specials-images.forbesimg.com/imageserve/5e875f83bf94c200067fca84/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e875f83bf94c200067fca84/416x416.jpg?background=000000&cropX1=511&cropX2=1691&cropY1=51&cropY2=1232,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Anil Ambani, the younger sibling of Mukesh Ambani, runs his separate empire with interests in financial services, defence, infrastructure and media.', ""His Reliance Defence has several joint ventures, including with Israel's Rafael Advanced Defense Systems and France's Dassault Aviation. "", ""The much-awaited sale of his debt-laden Reliance Communication's wireless assets to his brother's Reliance Jio for an estimated $3 billion, unraveled."", ""India's Supreme Court ruled in February that Ambani would face jail time if Reliance Communication failed to repay $77 million that it owes Swedish firm Ericsson. Reliance Communication said it would comply with the order. "", ""His son Anmol works at Reliance Capital and sits on the company's board.""]","['Ambani is a fitness fanatic and an avid marathon runner.', 'His wife Tina oversees a Mumbai hospital named after his mother. ']",False,,,,,3.0,False,,,,,,,,
1352,Billionaires,2019,3,patricia-angelini-rossi,,1349,billionaires,1700.0,Diversified,0,,"{'name': 'Patricia Angelini Rossi', 'uri': 'patricia-angelini-rossi', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612'}",True,Patricia Angelini Rossi,64.0,Chile,,Santiago,"forestry, mining",['Diversified'],Chile,,1586220929101,15,,,,faris/5/2019/8909,1353,True,,,False,D,F,-496800000000.0,,Angelini Rossi,Patricia,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Patricia Angelini Rossi inherited a stake in Grupo Empresas Angelini, the investment group headed by her brother, Roberto Angelini Rossi.', ""The group's largest holding is publicly-traded Antarchile, which distributes fuel, operates fishing and shipping businesses and invests in energy."", ""Antarchile's forestry subsidiary, Arauco, entered North America in 2012 with the purchase of Canada's Flakeboard, which manufactures wood panels."", ""The group was previously headed by Patricia's uncle, Anacleto Angelini, who died in 2007."", 'The Angelini family is highly private and rarely talks with the media. ']",,False,,,,,,,,,,,,,,
1353,Billionaires,2019,3,sezai-bacaksiz,,1349,billionaires,1700.0,Diversified,0,,"{'name': 'Sezai Bacaksiz', 'uri': 'sezai-bacaksiz', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/416x416.jpg?background=000000&cropX1=117&cropX2=1154&cropY1=325&cropY2=1362'}",True,Sezai Bacaksiz,69.0,Turkey,,Ankara,diversified,['Diversified'],Turkey,,1586220684619,19,,,,faris/5/2019/13565,1354,False,,,True,E,M,-644803200000.0,,Bacaksiz,Sezai,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/416x416.jpg?background=000000&cropX1=117&cropX2=1154&cropY1=325&cropY2=1362,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sezai Bacaksiz and his billionaire partner, Nihat Ozdemir, met as students at Gazi University and founded Limak Construction in 1976.', ""Besides being contractor for some of Turkey's largest infrastructure projects, Limak has operations in energy, tourism, transportation and cement."", ""It is currently part of a consortium working on an initial, $6-billion-plus phase of building Istanbul's third airport, due to open in 2018. \r\n"", ""Limak is a major builder and operator of hydroelectric power plants, ranking among Turkey's top three electricity producers."", 'Besides Turkey, Limak operates in Kuwait, Egypt, Kosovo, Turkish Republic of Northern Cyprus, Eastern Europe, Africa, Pakistan, Ukraine and Russia.']","['Limak is building the Trans-Anatolian Natural Gas Pipeline, which will transport natural gas produced off of Azerbaijan in the Caspian Sea to Turkey and Europe.']",False,,,,,,,,,,,,,,
1354,Billionaires,2019,3,angela-bennett,,1349,billionaires,1700.0,Metals & Mining,0,,"{'name': 'Angela Bennett', 'uri': 'angela-bennett', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Angela Bennett,74.0,Australia,,Perth,mining,['Metals & Mining'],Australia,,1586220702328,29,,,,faris/5/2019/8929,1355,False,,,False,E,F,-812678400000.0,,Bennett,Angela,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Angela Bennett's wellspring of wealth is her share of a royalty paid by mining giant Rio Tinto on every ton of iron ore it mines in Western Australia."", 'The royalty was negotiated by her father, Peter Wright, and his partner, Lang Hancock, father of fellow Western Australian billionaire Gina Rinehart.', ""Bennett holds a major stake in Wright Prospecting, which is in litigation with Rinehart's Hancock Prospecting over various iron-ore properties."", 'In 2009 Bennett sold her Mosman Park mansion in Perth for A$57.5 million, an Australian record then and still a Western Australian record.', ""Bennett's 40-year-old son Todd Bennett is the executive director of her private investment company AMB Holdings.""]",,False,,,,,,,,,,,,,,
1355,Billionaires,2019,3,david-booth,"His Austin-based money management firm Dimensional Fund Advisors has $586 billion under management and is known for an investing approach that prioritizes long-term gains. He cofounded it in 1981 and owns an estimated 25% of the firm. Booth was born and raised in Kansas and got his M.B.A. at the University of Chicago, where he was mentored by Nobel Prize-winning market theorist Eugene Fama. In May, he gave $10 million to the University of Texas at Austin toward construction of the world's largest telescope.",1349,billionaires,1700.0,Finance and Investments,0,,"{'name': 'David Booth', 'uri': 'david-booth', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5559e7a5e4b0bacdbd752599/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=98&cropY2=841'}",True,David Booth,73.0,United States,Texas,Austin,mutual funds,['Finance and Investments'],United States,Dimensional Fund Advisors,1586220769601,15,,,,faris/5/2019/10467,1356,True,,,True,U,M,-757382400000.0,,Booth,David,The World's Billionaires,Chairman and CEO,"{'name': 'Dimensional Fund Advisors', 'title': 'Chairman and CEO', 'government': False}",1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5559e7a5e4b0bacdbd752599/280x425.jpg?fit=scale&background=000000,South,"Austin, TX",//specials-images.forbesimg.com/imageserve/5559e7a5e4b0bacdbd752599/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=98&cropY2=841,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['When David Booth cofounded Dimensional Fund Advisors in 1981, he began a decades-long experiment in applying academic theory to real-world investing.', ""His former professor Eugene Fama authored the efficient markets hypothesis, which argues that it's impossible to consistently beat the market."", ""In light of Fama's research, Booth eschewed stock picking and focused on offering investors low-cost, passive mutual funds."", 'Dimensional now manages more than $500 billion in assets, most of which is steered via hand-vetted financial advisors.', 'In May 2018, Booth joined the Giving Pledge and committed to donate over half of his wealth to charity.']","[""Booth paid $4.3 million for James Naismith's original rules of basketball, written in 1891, which is now displayed at the University of Kansas."", 'In 2008, Booth donated $300 million to the University of Chicago, which is still the largest gift in its history.']",False,,,,,,,,,,,,,,
